,ano,mes,sigla_uf,tipo_consumo,numero_consumidores,consumo
27123,2017,9,RN,Residencial,1228669.0,168182
27124,2017,9,AM,Residencial,835281.0,180538
27125,2017,9,SP,Residencial,16841049.0,3316934
27126,2017,9,MS,Residencial,876848.0,158565
27127,2017,9,ES,Residencial,1262927.0,175967
27128,2017,9,DF,Residencial,924228.0,191573
27129,2017,9,AP,Residencial,179327.0,50956
27130,2017,9,CE,Residencial,2692220.0,348998
27131,2017,9,TO,Residencial,468295.0,88664
27132,2017,9,GO,Residencial,2439083.0,408305
27133,2017,9,AL,Residencial,1058005.0,102264
27134,2017,9,RJ,Residencial,6568781.0,914252
27135,2017,10,CE,Residencial,2697744.0,343161
27136,2017,10,MG,Residencial,7212142.0,873558
27137,2017,10,RR,Residencial,129161.0,45261
27138,2017,10,RS,Residencial,3838630.0,647111
27139,2017,10,SE,Residencial,799228.0,82486
27140,2017,10,PR,Residencial,3786058.0,614468
27141,2017,10,RO,Residencial,460405.0,112686
27142,2017,10,PI,Residencial,1111673.0,157899
27143,2017,10,SP,Residencial,16875411.0,3262909
27144,2017,10,PE,Residencial,3233246.0,391652
27145,2017,10,SC,Residencial,2295500.0,417171
27146,2017,10,DF,Residencial,924693.0,179766
27147,2017,10,RN,Residencial,1230906.0,172515
27148,2017,10,MS,Residencial,877947.0,169967
27149,2017,10,BA,Residencial,5203107.0,564216
27150,2017,10,MT,Residencial,1056241.0,248279
27151,2017,10,PA,Residencial,2205302.0,345840
27152,2017,10,GO,Residencial,2450113.0,390980
27153,2017,10,AC,Residencial,207546.0,43390
27154,2017,10,AP,Residencial,180416.0,53808
27155,2017,10,PB,Residencial,1335353.0,148849
27156,2017,10,AM,Residencial,837863.0,172220
27157,2017,10,ES,Residencial,1251420.0,176378
27158,2017,10,TO,Residencial,469793.0,94047
27159,2017,10,AL,Residencial,1061849.0,115655
27160,2017,10,MA,Residencial,2172940.0,301677
27161,2017,10,RJ,Residencial,6555531.0,1048747
27162,2017,11,RO,Residencial,459662.0,112990
27163,2017,11,MA,Residencial,2176789.0,297139
27164,2017,11,GO,Residencial,2461739.0,419222
27165,2017,11,MT,Residencial,1057868.0,242428
27166,2017,11,SP,Residencial,16925670.0,3277767
27167,2017,11,AP,Residencial,181083.0,53175
27168,2017,11,BA,Residencial,5207265.0,587768
27169,2017,11,PA,Residencial,2214821.0,342382
27170,2017,11,AL,Residencial,1065317.0,118458
27171,2017,11,RS,Residencial,3848527.0,642354
27172,2017,11,CE,Residencial,2695884.0,356409
27173,2017,11,RJ,Residencial,6634596.0,1092409
27174,2017,11,DF,Residencial,926747.0,191468
27175,2017,11,PR,Residencial,3794967.0,604252
27176,2017,11,RN,Residencial,1230896.0,172592
27177,2017,11,MG,Residencial,7225532.0,965368
27178,2017,11,AC,Residencial,207621.0,38964
27179,2017,11,MS,Residencial,879553.0,168094
27180,2017,11,PI,Residencial,1113042.0,160898
27181,2017,11,SC,Residencial,2301127.0,447371
27182,2017,11,PB,Residencial,1334954.0,160024
27183,2017,11,AM,Residencial,840313.0,174385
27184,2017,11,SE,Residencial,799741.0,91201
27185,2017,11,PE,Residencial,3230340.0,413285
27186,2017,11,RR,Residencial,129530.0,46648
27187,2017,11,TO,Residencial,470420.0,83143
27188,2017,11,ES,Residencial,1268096.0,201938
27189,2017,12,AL,Residencial,1065789.0,122670
27190,2017,12,TO,Residencial,470747.0,75184
27191,2017,12,MA,Residencial,2178275.0,286075
27192,2017,12,PB,Residencial,1334764.0,155427
27193,2017,12,RN,Residencial,1236063.0,186046
27194,2017,12,SE,Residencial,799809.0,89843
27195,2017,12,SC,Residencial,2305937.0,440066
27196,2017,12,GO,Residencial,2467839.0,353991
27197,2017,12,RO,Residencial,458222.0,104703
27198,2017,12,RJ,Residencial,6727424.0,1164666
27199,2017,12,ES,Residencial,1268307.0,193541
27200,2017,12,BA,Residencial,5215019.0,602290
27201,2017,12,CE,Residencial,2693590.0,350585
27202,2017,12,PA,Residencial,2226751.0,350094
27203,2017,12,AC,Residencial,208733.0,39385
27204,2017,12,AM,Residencial,843242.0,161988
27205,2017,12,PR,Residencial,3801253.0,619433
27206,2017,12,AP,Residencial,180918.0,48442
27207,2017,12,RR,Residencial,129656.0,43720
27208,2017,12,MS,Residencial,883454.0,167507
27209,2017,12,RS,Residencial,3894915.0,696089
27210,2017,12,PE,Residencial,3227078.0,436147
27211,2017,12,DF,Residencial,927342.0,178149
27212,2017,12,MG,Residencial,7230122.0,863218
27213,2017,12,MT,Residencial,1063251.0,238974
27214,2017,12,PI,Residencial,1114076.0,149871
27215,2017,12,SP,Residencial,16953937.0,3323375
27216,2018,1,AP,Total,,88957
27217,2018,1,AM,Total,,460127
27218,2018,1,RJ,Total,,3614646
27219,2018,1,RS,Total,,2813700
27220,2018,1,PI,Total,,287938
27221,2018,1,PA,Total,,1684268
27222,2018,1,PR,Total,,2597921
27223,2018,1,DF,Total,,515061
27224,2018,1,MS,Total,,493201
27225,2018,1,RR,Total,,76488
27226,2018,1,PE,Total,,1167829
27227,2018,1,MA,Total,,565404
27228,2018,1,SE,Total,,334457
27229,2018,1,RO,Total,,249348
27230,2018,1,ES,Total,,859595
27231,2018,1,TO,Total,,172661
27232,2018,1,BA,Total,,2094036
27233,2018,1,SP,Total,,10887386
27234,2018,1,SC,Total,,2115002
27235,2018,1,GO,Total,,1241869
27236,2018,1,CE,Total,,929186
27237,2018,1,MG,Total,,4716736
27238,2018,1,MT,Total,,671485
27239,2018,1,AL,Total,,363862
27240,2018,1,PB,Total,,476007
27241,2018,1,AC,Total,,81045
27242,2018,1,RN,Total,,496448
27243,2018,2,ES,Total,,842803
27244,2018,2,RS,Total,,2722823
27245,2018,2,PE,Total,,1159521
27246,2018,2,BA,Total,,2000892
27247,2018,2,AP,Total,,79556
27248,2018,2,DF,Total,,516046
27249,2018,2,AC,Total,,79121
27250,2018,2,PR,Total,,2641220
27251,2018,2,MT,Total,,692541
27252,2018,2,MG,Total,,4551118
27253,2018,2,AL,Total,,304520
27254,2018,2,SP,Total,,10926989
27255,2018,2,TO,Total,,170131
27256,2018,2,RR,Total,,79149
27257,2018,2,PA,Total,,1559131
27258,2018,2,CE,Total,,887547
27259,2018,2,MA,Total,,519875
27260,2018,2,GO,Total,,1210057
27261,2018,2,RN,Total,,461626
27262,2018,2,SC,Total,,2207483
27263,2018,2,MS,Total,,486456
27264,2018,2,PB,Total,,442042
27265,2018,2,RO,Total,,244861
27266,2018,2,SE,Total,,315118
27267,2018,2,PI,Total,,261118
27268,2018,2,AM,Total,,438587
27269,2018,2,RJ,Total,,3368689
27270,2018,3,PI,Total,,272640
27271,2018,3,SE,Total,,327619
27272,2018,3,RR,Total,,82289
27273,2018,3,AP,Total,,82247
27274,2018,3,ES,Total,,932746
27275,2018,3,RN,Total,,482261
27276,2018,3,RJ,Total,,3741054
27277,2018,3,BA,Total,,2075772
27278,2018,3,AM,Total,,504913
27279,2018,3,RS,Total,,2784789
27280,2018,3,MG,Total,,4688540
27281,2018,3,MS,Total,,514369
27282,2018,3,MA,Total,,559924
27283,2018,3,MT,Total,,742591
27284,2018,3,TO,Total,,185249
27285,2018,3,CE,Total,,891237
27286,2018,3,PB,Total,,458712
27287,2018,3,DF,Total,,498281
27288,2018,3,AC,Total,,76322
27289,2018,3,PR,Total,,2774410
27290,2018,3,AL,Total,,322656
27291,2018,3,RO,Total,,257309
27292,2018,3,PA,Total,,1680241
27293,2018,3,PE,Total,,1190835
27294,2018,3,SP,Total,,11490611
27295,2018,3,SC,Total,,2212759
27296,2018,3,GO,Total,,1276484
27297,2018,4,SE,Total,,321357
27298,2018,4,PR,Total,,2799802
27299,2018,4,BA,Total,,2098355
27300,2018,4,GO,Total,,1318174
27301,2018,4,PI,Total,,270380
27302,2018,4,AC,Total,,74646
27303,2018,4,PA,Total,,1503476
27304,2018,4,MS,Total,,527987
27305,2018,4,TO,Total,,184183
27306,2018,4,RN,Total,,461048
27307,2018,4,ES,Total,,840530
27308,2018,4,AL,Total,,411156
27309,2018,4,PE,Total,,1171049
27310,2018,4,PB,Total,,443056
27311,2018,4,RO,Total,,260804
27312,2018,4,MA,Total,,560141
27313,2018,4,SP,Total,,11495435
27314,2018,4,MG,Total,,4771308
27315,2018,4,MT,Total,,711946
27316,2018,4,AP,Total,,81706
27317,2018,4,AM,Total,,490246
27318,2018,4,CE,Total,,929001
27319,2018,4,RS,Total,,2575168
27320,2018,4,DF,Total,,531859
27321,2018,4,SC,Total,,2152420
27322,2018,4,RR,Total,,84250
27323,2018,4,RJ,Total,,3625511
27324,2018,5,AC,Total,,81720
27325,2018,5,MA,Total,,570332
27326,2018,5,PA,Total,,1461332
27327,2018,5,SE,Total,,307917
27328,2018,5,SC,Total,,2067675
27329,2018,5,AP,Total,,84407
27330,2018,5,PI,Total,,277263
27331,2018,5,MT,Total,,740429
27332,2018,5,AL,Total,,410880
27333,2018,5,CE,Total,,945059
27334,2018,5,PE,Total,,1159272
27335,2018,5,AM,Total,,500161
27336,2018,5,RO,Total,,265516
27337,2018,5,ES,Total,,820372
27338,2018,5,DF,Total,,511465
27339,2018,5,TO,Total,,199930
27340,2018,5,MG,Total,,4637059
27341,2018,5,RS,Total,,2534037
27342,2018,5,RN,Total,,446750
27343,2018,5,GO,Total,,1263527
27344,2018,5,BA,Total,,2100432
27345,2018,5,PB,Total,,438020
27346,2018,5,SP,Total,,10957759
27347,2018,5,MS,Total,,498361
27348,2018,5,RR,Total,,73826
27349,2018,5,RJ,Total,,3321233
27350,2018,5,PR,Total,,2588553
27351,2018,6,CE,Total,,974875
27352,2018,6,AP,Total,,83401
27353,2018,6,PE,Total,,1130063
27354,2018,6,MG,Total,,4611536
27355,2018,6,PB,Total,,426783
27356,2018,6,RJ,Total,,3067867
27357,2018,6,AM,Total,,482612
27358,2018,6,SE,Total,,289027
27359,2018,6,RR,Total,,70981
27360,2018,6,BA,Total,,2053311
27361,2018,6,DF,Total,,512945
27362,2018,6,RS,Total,,2387729
27363,2018,6,AL,Total,,389411
27364,2018,6,TO,Total,,200772
27365,2018,6,ES,Total,,790173
27366,2018,6,SP,Total,,10709582
27367,2018,6,PA,Total,,1425764
27368,2018,6,MS,Total,,433947
27369,2018,6,MT,Total,,679850
27370,2018,6,RO,Total,,244356
27371,2018,6,SC,Total,,1983290
27372,2018,6,GO,Total,,1316031
27373,2018,6,MA,Total,,586892
27374,2018,6,PI,Total,,292479
27375,2018,6,RN,Total,,453723
27376,2018,6,AC,Total,,76033
27377,2018,6,PR,Total,,2529852
27378,2018,7,TO,Total,,192072
27379,2018,7,GO,Total,,1345905
27380,2018,7,PI,Total,,273591
27381,2018,7,PB,Total,,431977
27382,2018,7,RR,Total,,67097
27383,2018,7,ES,Total,,805174
27384,2018,7,MA,Total,,596580
27385,2018,7,MT,Total,,732467
27386,2018,7,SP,Total,,10749434
27387,2018,7,DF,Total,,486942
27388,2018,7,SE,Total,,293250
27389,2018,7,AL,Total,,415725
27390,2018,7,MS,Total,,441261
27391,2018,7,PA,Total,,1465487
27392,2018,7,SC,Total,,2004847
27393,2018,7,CE,Total,,930143
27394,2018,7,RS,Total,,2445925
27395,2018,7,AM,Total,,505174
27396,2018,7,RJ,Total,,3056282
27397,2018,7,PR,Total,,2599183
27398,2018,7,AP,Total,,86686
27399,2018,7,RO,Total,,262378
27400,2018,7,AC,Total,,79554
27401,2018,7,PE,Total,,1091636
27402,2018,7,MG,Total,,4661887
27403,2018,7,RN,Total,,438544
27404,2018,7,BA,Total,,2048945
27405,2018,8,PE,Total,,1120616
27406,2018,8,MA,Total,,621139
27407,2018,8,AP,Total,,91249
27408,2018,8,RO,Total,,278297
27409,2018,8,PB,Total,,443853
27410,2018,8,AL,Total,,391495
27411,2018,8,PR,Total,,2648910
27412,2018,8,GO,Total,,1449005
27413,2018,8,TO,Total,,208382
27414,2018,8,MG,Total,,4800722
27415,2018,8,RJ,Total,,3069855
27416,2018,8,RR,Total,,78815
27417,2018,8,MT,Total,,737807
27418,2018,8,RS,Total,,2479534
27419,2018,8,ES,Total,,857231
27420,2018,8,PA,Total,,1416141
27421,2018,8,SC,Total,,2013143
27422,2018,8,SE,Total,,301574
27423,2018,8,RN,Total,,465124
27424,2018,8,AC,Total,,80491
27425,2018,8,SP,Total,,10650379
27426,2018,8,MS,Total,,456398
27427,2018,8,BA,Total,,2090199
27428,2018,8,AM,Total,,535617
27429,2018,8,CE,Total,,938638
27430,2018,8,DF,Total,,508997
27431,2018,8,PI,Total,,315255
27432,2018,9,RO,Total,,262416
27433,2018,9,RR,Total,,76490
27434,2018,9,SE,Total,,298990
27435,2018,9,AL,Total,,390713
27436,2018,9,MG,Total,,4727227
27437,2018,9,RS,Total,,2376142
27438,2018,9,TO,Total,,208498
27439,2018,9,MT,Total,,787125
27440,2018,9,MS,Total,,430360
27441,2018,9,AC,Total,,85699
27442,2018,9,BA,Total,,2018557
27443,2018,9,ES,Total,,829081
27444,2018,9,PI,Total,,326382
27445,2018,9,PR,Total,,2580034
27446,2018,9,PE,Total,,1121092
27447,2018,9,GO,Total,,1402386
27448,2018,9,SC,Total,,1999158
27449,2018,9,PB,Total,,432359
27450,2018,9,SP,Total,,11071282
27451,2018,9,AM,Total,,511131
27452,2018,9,RN,Total,,478975
27453,2018,9,CE,Total,,949722
27454,2018,9,PA,Total,,1449862
27455,2018,9,AP,Total,,94993
27456,2018,9,MA,Total,,619887
27457,2018,9,RJ,Total,,2972127
27458,2018,9,DF,Total,,538285
27459,2018,10,AL,Total,,443636
27460,2018,10,RR,Total,,93616
27461,2018,10,BA,Total,,2165217
27462,2018,10,RN,Total,,501759
27463,2018,10,SP,Total,,11061220
27464,2018,10,PA,Total,,1471548
27465,2018,10,PR,Total,,2659986
27466,2018,10,MG,Total,,4907742
27467,2018,10,TO,Total,,208895
27468,2018,10,PE,Total,,1233056
27469,2018,10,SC,Total,,2046060
27470,2018,10,RJ,Total,,3285041
27471,2018,10,MA,Total,,647507
27472,2018,10,MS,Total,,488242
27473,2018,10,MT,Total,,817026
27474,2018,10,RO,Total,,299252
27475,2018,10,RS,Total,,2381208
27476,2018,10,AM,Total,,562722
27477,2018,10,CE,Total,,942582
27478,2018,10,AC,Total,,90182
27479,2018,10,DF,Total,,557177
27480,2018,10,ES,Total,,856164
27481,2018,10,SE,Total,,314482
27482,2018,10,PB,Total,,466866
27483,2018,10,GO,Total,,1451999
27484,2018,10,AP,Total,,102241
27485,2018,10,PI,Total,,338349
27486,2018,11,MG,Total,,4787556
27487,2018,11,BA,Total,,2209672
27488,2018,11,PI,Total,,335001
27489,2018,11,AC,Total,,93348
27490,2018,11,RJ,Total,,3192127
27491,2018,11,MT,Total,,789603
27492,2018,11,GO,Total,,1344431
27493,2018,11,ES,Total,,876846
27494,2018,11,RR,Total,,87809
27495,2018,11,SP,Total,,11297898
27496,2018,11,RN,Total,,516316
27497,2018,11,RS,Total,,2431205
27498,2018,11,PR,Total,,2666667
27499,2018,11,MA,Total,,644882
27500,2018,11,MS,Total,,498021
27501,2018,11,PE,Total,,1260062
27502,2018,11,SC,Total,,2075635
27503,2018,11,PB,Total,,480609
27504,2018,11,PA,Total,,1458850
27505,2018,11,SE,Total,,317122
27506,2018,11,AP,Total,,92954
27507,2018,11,TO,Total,,195911
27508,2018,11,RO,Total,,279293
27509,2018,11,AL,Total,,438532
27510,2018,11,CE,Total,,982043
27511,2018,11,DF,Total,,539795
27512,2018,11,AM,Total,,515469
27513,2018,12,RR,Total,,74624
27514,2018,12,AL,Total,,426137
27515,2018,12,PB,Total,,466491
27516,2018,12,PR,Total,,2733270
27517,2018,12,MT,Total,,738774
27518,2018,12,TO,Total,,181692
27519,2018,12,BA,Total,,2136708
27520,2018,12,DF,Total,,502806
27521,2018,12,SP,Total,,11137050
27522,2018,12,AC,Total,,80665
27523,2018,12,GO,Total,,1404295
27524,2018,12,RS,Total,,2485723
27525,2018,12,MS,Total,,496348
27526,2018,12,AM,Total,,459660
27527,2018,12,RJ,Total,,3384892
27528,2018,12,SC,Total,,2057988
27529,2018,12,PI,Total,,157707
27530,2018,12,RO,Total,,249342
27531,2018,12,CE,Total,,965405
27532,2018,12,AP,Total,,85275
27533,2018,12,MG,Total,,4610334
27534,2018,12,PA,Total,,1454000
27535,2018,12,SE,Total,,320103
27536,2018,12,PE,Total,,1269813
27537,2018,12,MA,Total,,606664
27538,2018,12,RN,Total,,499833
27539,2018,12,ES,Total,,889237
27540,2018,1,SP,Cativo,,6913593
27541,2018,1,PE,Cativo,,898234
27542,2018,1,ES,Cativo,,548517
27543,2018,1,GO,Cativo,,864840
27544,2018,1,RO,Cativo,,235612
27545,2018,1,AL,Cativo,,294642
27546,2018,1,PB,Cativo,,371828
27547,2018,1,RR,Cativo,,76488
27548,2018,1,BA,Cativo,,1379251
27549,2018,1,SE,Cativo,,236026
27550,2018,1,MG,Cativo,,2254076
27551,2018,1,PI,Cativo,,281582
27552,2018,1,RN,Cativo,,407293
27553,2018,1,AP,Cativo,,88957
27554,2018,1,AC,Cativo,,78081
27555,2018,1,DF,Cativo,,466024
27556,2018,1,MA,Cativo,,473606
27557,2018,1,TO,Cativo,,156898
27558,2018,1,CE,Cativo,,805792
27559,2018,1,PR,Cativo,,1680622
27560,2018,1,MS,Cativo,,400683
27561,2018,1,RS,Cativo,,2162767
27562,2018,1,RJ,Cativo,,2674006
27563,2018,1,SC,Cativo,,1393184
27564,2018,1,MT,Cativo,,544189
27565,2018,1,AM,Cativo,,348565
27566,2018,1,PA,Cativo,,620835
27567,2018,2,PI,Cativo,,257024
27568,2018,2,SE,Cativo,,230803
27569,2018,2,RO,Cativo,,231247
27570,2018,2,ES,Cativo,,554025
27571,2018,2,MA,Cativo,,443646
27572,2018,2,GO,Cativo,,869002
27573,2018,2,RR,Cativo,,79149
27574,2018,2,CE,Cativo,,757847
27575,2018,2,TO,Cativo,,155153
27576,2018,2,PR,Cativo,,1756722
27577,2018,2,AM,Cativo,,335559
27578,2018,2,RJ,Cativo,,2503638
27579,2018,2,SP,Cativo,,7069179
27580,2018,2,AL,Cativo,,271390
27581,2018,2,PA,Cativo,,582956
27582,2018,2,PE,Cativo,,903171
27583,2018,2,DF,Cativo,,465217
27584,2018,2,AC,Cativo,,76378
27585,2018,2,SC,Cativo,,1496616
27586,2018,2,RN,Cativo,,380164
27587,2018,2,MG,Cativo,,2262024
27588,2018,2,BA,Cativo,,1357690
27589,2018,2,MS,Cativo,,404088
27590,2018,2,MT,Cativo,,568889
27591,2018,2,AP,Cativo,,79556
27592,2018,2,PB,Cativo,,350003
27593,2018,2,RS,Cativo,,2100216
27594,2018,3,AL,Cativo,,276471
27595,2018,3,RS,Cativo,,2088301
27596,2018,3,MS,Cativo,,411469
27597,2018,3,PB,Cativo,,363087
27598,2018,3,SE,Cativo,,238437
27599,2018,3,TO,Cativo,,168675
27600,2018,3,PI,Cativo,,266101
27601,2018,3,PE,Cativo,,917755
27602,2018,3,MG,Cativo,,2144021
27603,2018,3,RN,Cativo,,396799
27604,2018,3,AM,Cativo,,384884
27605,2018,3,PR,Cativo,,1771180
27606,2018,3,RJ,Cativo,,2737314
27607,2018,3,AC,Cativo,,73243
27608,2018,3,SP,Cativo,,7361987
27609,2018,3,MA,Cativo,,458514
27610,2018,3,ES,Cativo,,601113
27611,2018,3,PA,Cativo,,608030
27612,2018,3,AP,Cativo,,82247
27613,2018,3,BA,Cativo,,1353161
27614,2018,3,RO,Cativo,,242062
27615,2018,3,MT,Cativo,,602535
27616,2018,3,RR,Cativo,,82289
27617,2018,3,SC,Cativo,,1427884
27618,2018,3,DF,Cativo,,445231
27619,2018,3,CE,Cativo,,756792
27620,2018,3,GO,Cativo,,881446
27621,2018,4,DF,Cativo,,477276
27622,2018,4,SP,Cativo,,7428175
27623,2018,4,MT,Cativo,,575482
27624,2018,4,RR,Cativo,,84250
27625,2018,4,MS,Cativo,,427253
27626,2018,4,TO,Cativo,,169337
27627,2018,4,SE,Cativo,,236240
27628,2018,4,RO,Cativo,,246065
27629,2018,4,AM,Cativo,,376485
27630,2018,4,RS,Cativo,,1893592
27631,2018,4,PE,Cativo,,920365
27632,2018,4,MG,Cativo,,2318499
27633,2018,4,RJ,Cativo,,2677889
27634,2018,4,MA,Cativo,,465682
27635,2018,4,PI,Cativo,,264041
27636,2018,4,AP,Cativo,,81706
27637,2018,4,BA,Cativo,,1406702
27638,2018,4,PR,Cativo,,1820217
27639,2018,4,SC,Cativo,,1396038
27640,2018,4,AL,Cativo,,272842
27641,2018,4,PA,Cativo,,623695
27642,2018,4,RN,Cativo,,377677
27643,2018,4,AC,Cativo,,71651
27644,2018,4,GO,Cativo,,922945
27645,2018,4,ES,Cativo,,522092
27646,2018,4,PB,Cativo,,354368
27647,2018,4,CE,Cativo,,780902
27648,2018,5,AC,Cativo,,78646
27649,2018,5,DF,Cativo,,463285
27650,2018,5,BA,Cativo,,1396731
27651,2018,5,MT,Cativo,,609556
27652,2018,5,GO,Cativo,,881302
27653,2018,5,SC,Cativo,,1359921
27654,2018,5,RJ,Cativo,,2434336
27655,2018,5,RR,Cativo,,73826
27656,2018,5,MA,Cativo,,477602
27657,2018,5,SE,Cativo,,224301
27658,2018,5,PA,Cativo,,647715
27659,2018,5,RO,Cativo,,251422
27660,2018,5,AM,Cativo,,381489
27661,2018,5,MG,Cativo,,2261146
27662,2018,5,PR,Cativo,,1735081
27663,2018,5,RS,Cativo,,1889130
27664,2018,5,ES,Cativo,,508702
27665,2018,5,AL,Cativo,,258644
27666,2018,5,TO,Cativo,,183999
27667,2018,5,CE,Cativo,,792163
27668,2018,5,PI,Cativo,,271010
27669,2018,5,SP,Cativo,,7093636
27670,2018,5,AP,Cativo,,84407
27671,2018,5,MS,Cativo,,404438
27672,2018,5,RN,Cativo,,360035
27673,2018,5,PE,Cativo,,906790
27674,2018,5,PB,Cativo,,341686
27675,2018,6,RN,Cativo,,373169
27676,2018,6,BA,Cativo,,1364451
27677,2018,6,PI,Cativo,,286070
27678,2018,6,RR,Cativo,,70981
27679,2018,6,TO,Cativo,,183650
27680,2018,6,MS,Cativo,,346180
27681,2018,6,RO,Cativo,,229868
27682,2018,6,SP,Cativo,,6829980
27683,2018,6,RS,Cativo,,1746018
27684,2018,6,MA,Cativo,,489811
27685,2018,6,DF,Cativo,,463718
27686,2018,6,PR,Cativo,,1612800
27687,2018,6,ES,Cativo,,493898
27688,2018,6,SC,Cativo,,1268335
27689,2018,6,PA,Cativo,,645533
27690,2018,6,MT,Cativo,,537660
27691,2018,6,AM,Cativo,,377392
27692,2018,6,AP,Cativo,,83401
27693,2018,6,SE,Cativo,,212504
27694,2018,6,MG,Cativo,,2197903
27695,2018,6,RJ,Cativo,,2216577
27696,2018,6,PE,Cativo,,876714
27697,2018,6,AL,Cativo,,240923
27698,2018,6,PB,Cativo,,334100
27699,2018,6,AC,Cativo,,73319
27700,2018,6,CE,Cativo,,816705
27701,2018,6,GO,Cativo,,918803
27702,2018,7,RN,Cativo,,350558
27703,2018,7,DF,Cativo,,434768
27704,2018,7,PA,Cativo,,644102
27705,2018,7,RS,Cativo,,1728270
27706,2018,7,AP,Cativo,,86686
27707,2018,7,AC,Cativo,,76663
27708,2018,7,SE,Cativo,,206125
27709,2018,7,ES,Cativo,,467603
27710,2018,7,SP,Cativo,,6759904
27711,2018,7,PI,Cativo,,267345
27712,2018,7,RR,Cativo,,67097
27713,2018,7,GO,Cativo,,933885
27714,2018,7,BA,Cativo,,1316976
27715,2018,7,SC,Cativo,,1236941
27716,2018,7,RO,Cativo,,246679
27717,2018,7,PE,Cativo,,835398
27718,2018,7,RJ,Cativo,,2146067
27719,2018,7,AL,Cativo,,252082
27720,2018,7,CE,Cativo,,770236
27721,2018,7,MA,Cativo,,480199
27722,2018,7,PB,Cativo,,329237
27723,2018,7,MS,Cativo,,346461
27724,2018,7,MG,Cativo,,2187354
27725,2018,7,MT,Cativo,,583382
27726,2018,7,TO,Cativo,,172994
27727,2018,7,PR,Cativo,,1624504
27728,2018,7,AM,Cativo,,388863
27729,2018,8,MA,Cativo,,505197
27730,2018,8,RN,Cativo,,376479
27731,2018,8,MG,Cativo,,2283314
27732,2018,8,PI,Cativo,,305524
27733,2018,8,TO,Cativo,,187818
27734,2018,8,MS,Cativo,,358448
27735,2018,8,AM,Cativo,,406815
27736,2018,8,DF,Cativo,,455987
27737,2018,8,AP,Cativo,,91249
27738,2018,8,AL,Cativo,,249304
27739,2018,8,ES,Cativo,,506412
27740,2018,8,PR,Cativo,,1656403
27741,2018,8,CE,Cativo,,797469
27742,2018,8,RO,Cativo,,262044
27743,2018,8,PA,Cativo,,636808
27744,2018,8,GO,Cativo,,977439
27745,2018,8,MT,Cativo,,582740
27746,2018,8,RR,Cativo,,78815
27747,2018,8,RJ,Cativo,,2171061
27748,2018,8,SE,Cativo,,213093
27749,2018,8,BA,Cativo,,1346431
27750,2018,8,AC,Cativo,,77596
27751,2018,8,PB,Cativo,,338425
27752,2018,8,PE,Cativo,,858515
27753,2018,8,SP,Cativo,,6587012
27754,2018,8,RS,Cativo,,1762318
27755,2018,8,SC,Cativo,,1236861
27756,2018,9,AL,Cativo,,253154
27757,2018,9,MG,Cativo,,2297596
27758,2018,9,GO,Cativo,,981069
27759,2018,9,ES,Cativo,,505116
27760,2018,9,SP,Cativo,,7110447
27761,2018,9,PE,Cativo,,868298
27762,2018,9,CE,Cativo,,815276
27763,2018,9,SC,Cativo,,1273727
27764,2018,9,AM,Cativo,,393165
27765,2018,9,MT,Cativo,,633873
27766,2018,9,AP,Cativo,,94993
27767,2018,9,PB,Cativo,,333541
27768,2018,9,MA,Cativo,,512260
27769,2018,9,AC,Cativo,,82460
27770,2018,9,PA,Cativo,,655661
27771,2018,9,RS,Cativo,,1721961
27772,2018,9,RO,Cativo,,247033
27773,2018,9,RN,Cativo,,389389
27774,2018,9,MS,Cativo,,340603
27775,2018,9,DF,Cativo,,482738
27776,2018,9,TO,Cativo,,188504
27777,2018,9,RR,Cativo,,76490
27778,2018,9,SE,Cativo,,209965
27779,2018,9,PR,Cativo,,1631388
27780,2018,9,RJ,Cativo,,2116856
27781,2018,9,PI,Cativo,,318249
27782,2018,9,BA,Cativo,,1342852
27783,2018,10,MA,Cativo,,528854
27784,2018,10,SP,Cativo,,6953531
27785,2018,10,MT,Cativo,,659833
27786,2018,10,TO,Cativo,,188541
27787,2018,10,RN,Cativo,,408593
27788,2018,10,PA,Cativo,,675372
27789,2018,10,MG,Cativo,,2377242
27790,2018,10,ES,Cativo,,522198
27791,2018,10,RJ,Cativo,,2353912
27792,2018,10,PR,Cativo,,1657913
27793,2018,10,PE,Cativo,,953288
27794,2018,10,DF,Cativo,,496071
27795,2018,10,SC,Cativo,,1263284
27796,2018,10,AM,Cativo,,427950
27797,2018,10,PI,Cativo,,329902
27798,2018,10,AL,Cativo,,279463
27799,2018,10,BA,Cativo,,1454544
27800,2018,10,RR,Cativo,,93616
27801,2018,10,PB,Cativo,,365762
27802,2018,10,AC,Cativo,,86901
27803,2018,10,CE,Cativo,,803033
27804,2018,10,RS,Cativo,,1685280
27805,2018,10,SE,Cativo,,228991
27806,2018,10,MS,Cativo,,389254
27807,2018,10,AP,Cativo,,102241
27808,2018,10,RO,Cativo,,282369
27809,2018,10,GO,Cativo,,1007007
27810,2018,11,MS,Cativo,,396614
27811,2018,11,TO,Cativo,,177417
27812,2018,11,ES,Cativo,,531055
27813,2018,11,RN,Cativo,,424120
27814,2018,11,MG,Cativo,,2306470
27815,2018,11,AP,Cativo,,92954
27816,2018,11,AL,Cativo,,289518
27817,2018,11,BA,Cativo,,1485715
27818,2018,11,CE,Cativo,,849510
27819,2018,11,RJ,Cativo,,2263605
